transaction_id,purchase_date,transaction_status,customer_id,customer_name,customer_email,customer_country,customer_city,customer_phone,customer_birthday,customer_address,product_id,product_name,product_category,product_price,quantity_purchased,currency,shipping_address,shipping_city,shipping_country
1295997,2024-05-26T00:00:00,Shipped,2975,Шилова Ульяна Егоровна,lavr_60@example.org,Russia,Yekaterinburg,+7 808 619 26 06,1992-10-28,"г. Октябрьский (Башк.), наб. Надежды, д. 8/8, 333259",6572,Microwave,Kitchen,25.0,2,USD,"г. Октябрьский (Башк.), наб. Надежды, д. 8/8, 333259",Yekaterinburg,Russia
7848491,2024-07-12T00:00:00,Delivered,4385,Беспалов Демид Ааронович,evgeni49@example.com,Kazakhstan,Astana,+7 (843) 435-5965,1977-11-14,"клх Кяхта, ул. Первомайская, д. 174 стр. 2/1, 896252",2115,Book A,Books,4.99,7,USD,"клх Кяхта, ул. Первомайская, д. 174 стр. 2/1, 896252",Astana,Kazakhstan
7922116,2024-03-17T00:00:00,Shipped,6566,Фрол Елисеевич Карпов,vladilen_2007@example.com,Uzbekistan,Tashkent,+74348539628,1973-03-20,"г. Хужир, наб. Прудовая, д. 65 к. 9/4, 984905",2291,T-shirt,Clothing,8.5,8,USD,"г. Хужир, наб. Прудовая, д. 65 к. 9/4, 984905",Tashkent,Uzbekistan
3431334,2024-08-20T00:00:00,Shipped,12385,Дмитриев Рубен Всеволодович,evgraf_1992@example.com,Kazakhstan,Almaty,+7 217 029 61 68,1987-05-08,"д. Карачаевск, бул. Металлургов, д. 1/8 стр. 429, 683362",6416,Microwave,Kitchen,25.0,8,USD,"д. Карачаевск, бул. Металлургов, д. 1/8 стр. 429, 683362",Almaty,Kazakhstan
9170180,2024-06-16T00:00:00,Delivered,5334,Вероника Харитоновна Дьячкова,julija1997@example.org,Uzbekistan,Andijan,+7 567 475 34 33,2000-11-18,"ст. Тулун, наб. Интернациональная, д. 7, 478314",5384,Washing Machine,Home Appliance,100.0,1,USD,"ст. Тулун, наб. Интернациональная, д. 7, 478314",Andijan,Uzbekistan
5802243,2024-03-06T00:00:00,Pending,1584,Евсеев Устин Артёмович,bikovanike@example.com,Uzbekistan,Tashkent,+7 923 805 7925,1989-08-16,"ст. Уфа, пр. Морской, д. 4/1, 081254",4795,Washing Machine,Home Appliance,100.0,5,USD,"ст. Уфа, пр. Морской, д. 4/1, 081254",Tashkent,Uzbekistan
2085231,2024-07-26T00:00:00,Pending,14946,Иванна Семеновна Логинова,januarigordeev@example.net,Georgia,Zugdidi,8 (855) 945-5713,1982-03-05,"ст. Долинск, наб. Февральская, д. 7, 526636",4521,Microwave,Kitchen,25.0,7,USD,"ст. Долинск, наб. Февральская, д. 7, 526636",Zugdidi,Georgia
2601712,2024-01-03T00:00:00,Pending,26283,Артемий Дмитриевич Копылов,nesterovladimir@example.com,Uzbekistan,Tashkent,+7 (400) 561-1247,1979-04-08,"п. Верхний Тагил, бул. Октября, д. 869 к. 9, 276430",4249,Book B,Books,5.49,2,USD,"п. Верхний Тагил, бул. Октября, д. 869 к. 9, 276430",Tashkent,Uzbekistan
7065893,2024-01-08T00:00:00,Pending,49735,Шубин Галактион Гурьевич,artemevluka@example.org,Belarus,Gomel,8 377 454 35 25,1970-05-18,"клх Усть-Калманка, ш. Донское, д. 4/9 к. 58, 984694",1038,Microwave,Kitchen,25.0,1,USD,"клх Усть-Калманка, ш. Донское, д. 4/9 к. 58, 984694",Gomel,Belarus
7301269,2024-08-26T00:00:00,Pending,45053,Аггей Дорофеевич Кабанов,pavlovirakli@example.com,Russia,Saint Petersburg,8 (907) 355-98-69,1988-02-19,"д. Галич, наб. Огородная, д. 1/6, 672083",4464,Book B,Books,5.49,6,USD,"д. Галич, наб. Огородная, д. 1/6, 672083",Saint Petersburg,Russia
8475154,2024-11-01T00:00:00,Pending,28060,Адриан Дмитриевич Агафонов,lazarevnatan@example.org,Kyrgyzstan,Karakol,+7 030 782 8125,1967-11-15,"ст. Неплюевка, пр. Технический, д. 9/5, 162130",8906,Book A,Books,4.99,8,USD,"ст. Неплюевка, пр. Технический, д. 9/5, 162130",Karakol,Kyrgyzstan
7921126,2024-04-01T00:00:00,Delivered,31479,Валентина Мироновна Белякова,shubinlazar@example.com,Uzbekistan,Tashkent,8 (834) 708-82-43,2000-09-23,"с. Крымск, бул. Портовый, д. 383 стр. 6/4, 494592",2767,T-shirt,Clothing,8.5,8,USD,"с. Крымск, бул. Портовый, д. 383 стр. 6/4, 494592",Tashkent,Uzbekistan
1503737,2024-05-14T00:00:00,Pending,35596,Селиверстова Екатерина Кузьминична,kuznetsovagap@example.com,Belarus,Vitebsk,+70696008618,1969-02-19,"клх Элиста, пер. Курортный, д. 698 к. 67, 999496",153,T-shirt,Clothing,8.5,7,USD,"клх Элиста, пер. Курортный, д. 698 к. 67, 999496",Vitebsk,Belarus
9224639,2024-08-25T00:00:00,Pending,35389,Нина Филипповна Рогова,oleg_43@example.net,Kyrgyzstan,Karakol,82344040293,1986-10-21,"с. Великие Луки, наб. О.Кошевого, д. 3, 995101",5248,Book B,Books,5.49,1,USD,"с. Великие Луки, наб. О.Кошевого, д. 3, 995101",Karakol,Kyrgyzstan
1626956,2024-04-04T00:00:00,Shipped,47993,Мирон Ааронович Шубин,korolevuljan@example.net,Kyrgyzstan,Osh,8 096 073 1511,1984-07-17,"ст. Джубга, алл. Халтурина, д. 306, 462399",9248,Book B,Books,5.49,5,USD,"ст. Джубга, алл. Халтурина, д. 306, 462399",Osh,Kyrgyzstan
2408556,2024-05-19T00:00:00,Shipped,39500,Евграф Игнатович Русаков,galina32@example.org,Georgia,Kutaisi,82750389564,2000-10-22,"к. Анапа, бул. Красный, д. 78, 965908",2289,Book B,Books,5.49,4,USD,"к. Анапа, бул. Красный, д. 78, 965908",Kutaisi,Georgia
1516384,2024-03-23T00:00:00,Pending,40440,Модест Жанович Копылов,svjatoslav_1988@example.com,Kyrgyzstan,Jalal-Abad,8 (021) 710-8304,1963-04-15,"п. Златоуст, бул. Чернышевского, д. 9/1, 856721",8944,Microwave,Kitchen,25.0,3,USD,"п. Златоуст, бул. Чернышевского, д. 9/1, 856721",Jalal-Abad,Kyrgyzstan
3631489,2024-11-07T00:00:00,Delivered,35366,Агафья Петровна Макарова,nkuzmin@example.com,Russia,Yekaterinburg,84601366739,2001-07-25,"г. Североуральск, ул. Депутатская, д. 5 стр. 2, 178209",8515,T-shirt,Clothing,8.5,6,USD,"г. Североуральск, ул. Депутатская, д. 5 стр. 2, 178209",Yekaterinburg,Russia
8424654,2024-11-03T00:00:00,Shipped,28607,Новиков Кондрат Ерофеевич,aniketihonov@example.net,Russia,Yekaterinburg,+7 (922) 771-0745,1989-10-22,"г. Буденновск, пр. З.Космодемьянской, д. 575 к. 57, 090821",9433,Washing Machine,Home Appliance,100.0,2,USD,"г. Буденновск, пр. З.Космодемьянской, д. 575 к. 57, 090821",Yekaterinburg,Russia
9430051,2024-01-20T00:00:00,Pending,40369,Галкин Феоктист Егорович,kim26@example.net,Kyrgyzstan,Karakol,+74404623182,1993-11-05,"п. Юрьев-Польский, ул. Леваневского, д. 1/8, 684312",4738,Book B,Books,5.49,10,USD,"п. Юрьев-Польский, ул. Леваневского, д. 1/8, 684312",Karakol,Kyrgyzstan
4173634,2024-10-18T00:00:00,Pending,30029,Владислав Алексеевич Бирюков,tretjakovalarisa@example.net,Georgia,Kutaisi,8 618 814 1811,1979-09-02,"п. Мытищи, ул. Береговая, д. 4/6 к. 52, 106474",8787,Book A,Books,4.99,5,USD,"п. Мытищи, ул. Береговая, д. 4/6 к. 52, 106474",Kutaisi,Georgia
4584206,2024-02-06T00:00:00,Shipped,25915,Владлен Денисович Фокин,vissarion_1982@example.net,Belarus,Brest,+7 (288) 245-1034,1961-03-14,"клх Углегорск, пер. Горный, д. 3/4, 622245",184,Book B,Books,5.49,1,USD,"клх Углегорск, пер. Горный, д. 3/4, 622245",Brest,Belarus
5101658,2024-06-26T00:00:00,Pending,2652,Молчанова Клавдия Константиновна,spartak32@example.com,Uzbekistan,Bukhara,82454478543,1998-11-21,"г. Кропоткин (Краснод.), ул. Мостовая, д. 6/8 стр. 2/7, 796061",4673,Book A,Books,4.99,4,USD,"г. Кропоткин (Краснод.), ул. Мостовая, д. 6/8 стр. 2/7, 796061",Bukhara,Uzbekistan
5109497,2024-04-21T00:00:00,Delivered,5899,Лариса Кузьминична Емельянова,simon74@example.org,Uzbekistan,Samarkand,8 214 100 5570,1963-08-18,"п. Клин, алл. Механизаторов, д. 1 стр. 95, 976274",366,Book A,Books,4.99,5,USD,"п. Клин, алл. Механизаторов, д. 1 стр. 95, 976274",Samarkand,Uzbekistan
8578791,2024-09-04T00:00:00,Shipped,5838,Мефодий Измаилович Агафонов,evsekalashnikov@example.net,Uzbekistan,Andijan,+7 642 649 68 99,1990-09-28,"к. Ребриха, ш. Лазо, д. 1 к. 607, 395351",4050,T-shirt,Clothing,8.5,9,USD,"к. Ребриха, ш. Лазо, д. 1 к. 607, 395351",Andijan,Uzbekistan
9374860,2024-04-15T00:00:00,Delivered,26115,Наина Мироновна Лазарева,potapsubbotin@example.net,Russia,Saint Petersburg,8 (098) 063-88-37,1999-09-02,"п. Катав-Ивановск, ул. Воровского, д. 845 стр. 3, 336783",9109,Book B,Books,5.49,3,USD,"п. Катав-Ивановск, ул. Воровского, д. 845 стр. 3, 336783",Saint Petersburg,Russia
4549778,2024-02-18T00:00:00,Shipped,19182,Гусева Нина Тимуровна,nkozlov@example.org,Kyrgyzstan,Osh,8 838 672 47 62,1998-12-26,"ст. Куртамыш, пер. Черемушки, д. 67 к. 84, 562341",2883,Book B,Books,5.49,1,USD,"ст. Куртамыш, пер. Черемушки, д. 67 к. 84, 562341",Osh,Kyrgyzstan
7829716,2024-07-04T00:00:00,Shipped,31022,Алла Геннадьевна Евсеева,polina_2021@example.com,Russia,Yekaterinburg,+7 (396) 923-84-82,1997-06-23,"ст. Армавир, пр. Астраханский, д. 56, 193955",3917,T-shirt,Clothing,8.5,4,USD,"ст. Армавир, пр. Астраханский, д. 56, 193955",Yekaterinburg,Russia
6626078,2024-07-01T00:00:00,Delivered,27932,Михайлова София Борисовна,ybolshakov@example.com,Georgia,Tbilisi,+71940700680,2003-03-17,"клх Тулпан, бул. Поперечный, д. 722 к. 567, 169042",3364,Book B,Books,5.49,1,USD,"клх Тулпан, бул. Поперечный, д. 722 к. 567, 169042",Tbilisi,Georgia
9627747,2024-05-22T00:00:00,Delivered,40044,Денисов Викентий Эдгарович,kulikovsamson@example.net,Uzbekistan,Samarkand,+76059658566,1970-08-25,"ст. Далматово, ул. Минина, д. 95 к. 498, 495701",3470,Book A,Books,4.99,6,USD,"ст. Далматово, ул. Минина, д. 95 к. 498, 495701",Samarkand,Uzbekistan
1304267,2024-04-28T00:00:00,Pending,10533,Вера Ильинична Чернова,tsvetkovartem@example.org,Belarus,Minsk,+70115779726,1989-11-04,"ст. Елатьма, ул. Кольцевая, д. 8 к. 9/6, 872745",3546,Washing Machine,Home Appliance,100.0,5,USD,"ст. Елатьма, ул. Кольцевая, д. 8 к. 9/6, 872745",Minsk,Belarus
1322488,2024-02-05T00:00:00,Delivered,32133,Алина Руслановна Силина,turovbojan@example.org,Russia,Moscow,8 105 473 0920,1974-06-16,"клх Тутаев, ш. Короткое, д. 207 к. 3, 237832",6874,Book A,Books,4.99,2,USD,"клх Тутаев, ш. Короткое, д. 207 к. 3, 237832",Moscow,Russia
4962955,2024-08-04T00:00:00,Delivered,13673,Ладислав Владленович Гришин,amvrosi_2002@example.com,Uzbekistan,Samarkand,8 (351) 320-0084,2000-07-23,"п. Шелагонцы, бул. Одесский, д. 2, 615039",2453,Book B,Books,5.49,8,USD,"п. Шелагонцы, бул. Одесский, д. 2, 615039",Samarkand,Uzbekistan
7517194,2024-11-18T00:00:00,Delivered,14074,Ольга Тимофеевна Устинова,gorbachevbojan@example.net,Kyrgyzstan,Osh,+7 (266) 766-4759,1959-03-09,"г. Сибай, ш. Запорожское, д. 635, 076198",7595,Washing Machine,Home Appliance,100.0,3,USD,"г. Сибай, ш. Запорожское, д. 635, 076198",Osh,Kyrgyzstan
1627512,2024-06-24T00:00:00,Shipped,4015,Авдеев Иларион Ермолаевич,kuzma_56@example.org,Kazakhstan,Karaganda,+7 (963) 003-10-65,1964-05-26,"клх Биробиджан, бул. Восьмого Марта, д. 6/6 стр. 4, 017093",3844,Washing Machine,Home Appliance,100.0,8,USD,"клх Биробиджан, бул. Восьмого Марта, д. 6/6 стр. 4, 017093",Karaganda,Kazakhstan
4601917,2024-01-20T00:00:00,Shipped,11721,Майя Руслановна Захарова,nikifornosov@example.com,Kazakhstan,Astana,8 669 721 1369,1990-05-31,"д. Южно-Сахалинск, наб. Ленская, д. 55 к. 9/9, 642661",8449,Microwave,Kitchen,25.0,4,USD,"д. Южно-Сахалинск, наб. Ленская, д. 55 к. 9/9, 642661",Astana,Kazakhstan
3715434,2024-09-08T00:00:00,Delivered,15743,Алевтина Юльевна Самсонова,molchanovavalentina@example.net,Georgia,Zugdidi,83264276936,1966-12-09,"с. Печенга, алл. Клубная, д. 4, 220008",6598,T-shirt,Clothing,8.5,2,USD,"с. Печенга, алл. Клубная, д. 4, 220008",Zugdidi,Georgia
7622316,2024-06-26T00:00:00,Delivered,24905,Буров Гедеон Власович,foti94@example.com,Uzbekistan,Andijan,+75912150053,1999-03-06,"клх Улан-Удэ, бул. Сибирский, д. 3, 865559",1832,Book A,Books,4.99,8,USD,"клх Улан-Удэ, бул. Сибирский, д. 3, 865559",Andijan,Uzbekistan
9302332,2024-06-12T00:00:00,Pending,24027,Пимен Фролович Потапов,semen_1979@example.org,Uzbekistan,Samarkand,+71920875419,1984-01-25,"к. Ачинск, ул. Чернышевского, д. 9/4 стр. 18, 463249",7031,T-shirt,Clothing,8.5,1,USD,"к. Ачинск, ул. Чернышевского, д. 9/4 стр. 18, 463249",Samarkand,Uzbekistan
1659759,2024-11-16T00:00:00,Delivered,31313,Петухов Никон Эдгарович,avtonomkomarov@example.com,Kyrgyzstan,Bishkek,+7 (630) 689-7794,1993-07-04,"к. Павловская, бул. Степана Разина, д. 9/9 к. 3/1, 566845",3253,Book B,Books,5.49,8,USD,"к. Павловская, бул. Степана Разина, д. 9/9 к. 3/1, 566845",Bishkek,Kyrgyzstan
3064537,2024-03-24T00:00:00,Shipped,17340,Козлова Агата Станиславовна,davidovasofija@example.net,Belarus,Gomel,8 830 665 94 86,1995-10-19,"г. Сусуман, алл. Ушакова, д. 857 стр. 999, 795453",5609,Microwave,Kitchen,25.0,9,USD,"г. Сусуман, алл. Ушакова, д. 857 стр. 999, 795453",Gomel,Belarus
8246891,2024-07-07T00:00:00,Delivered,19020,Анисимова Марфа Юльевна,nesterovaolga@example.net,Russia,Moscow,+74089119852,1968-06-21,"клх Макаров, ш. Максима Горького, д. 1 к. 6, 097347",1425,Book A,Books,4.99,3,USD,"клх Макаров, ш. Максима Горького, д. 1 к. 6, 097347",Moscow,Russia
3777179,2024-03-04T00:00:00,Pending,38901,Конон Исидорович Исаев,radovanvladimirov@example.net,Georgia,Zugdidi,+75957054900,1962-12-30,"ст. Аргаяш, наб. Папанина, д. 25 стр. 76, 004472",6487,Book B,Books,5.49,4,USD,"ст. Аргаяш, наб. Папанина, д. 25 стр. 76, 004472",Zugdidi,Georgia
5092744,2024-06-08T00:00:00,Pending,18351,Селиверст Яковлевич Кудряшов,savelevavksenti@example.net,Kazakhstan,Shymkent,+7 516 207 92 38,1969-04-08,"г. Новороссийск, ул. Парковая, д. 243 стр. 82, 911585",1608,Book A,Books,4.99,6,USD,"г. Новороссийск, ул. Парковая, д. 243 стр. 82, 911585",Shymkent,Kazakhstan
7815860,2024-07-23T00:00:00,Delivered,20796,Наина Натановна Рожкова,miroslavjudin@example.org,Georgia,Batumi,8 545 223 02 47,1977-12-15,"г. Палана, наб. Ярославская, д. 5 стр. 6, 668137",2300,Microwave,Kitchen,25.0,2,USD,"г. Палана, наб. Ярославская, д. 5 стр. 6, 668137",Batumi,Georgia
1381453,2024-05-15T00:00:00,Pending,23284,Марина Руслановна Афанасьева,irakli2013@example.net,Belarus,Vitebsk,8 (575) 861-8522,1975-01-17,"клх Луховицы, ш. 40 лет Октября, д. 53, 869283",542,Washing Machine,Home Appliance,100.0,6,USD,"клх Луховицы, ш. 40 лет Октября, д. 53, 869283",Vitebsk,Belarus
9004032,2024-11-04T00:00:00,Delivered,27394,Логинов Ярополк Власович,dobroslav_1998@example.org,Russia,Novosibirsk,+7 512 371 8590,1972-08-11,"к. Пушкино (Моск.), ул. Черемуховая, д. 931 стр. 7, 619513",4850,Washing Machine,Home Appliance,100.0,5,USD,"к. Пушкино (Моск.), ул. Черемуховая, д. 931 стр. 7, 619513",Novosibirsk,Russia
2804670,2024-08-24T00:00:00,Shipped,16268,Евдоким Арсеньевич Моисеев,sokolovsigizmund@example.net,Uzbekistan,Samarkand,+7 071 075 35 44,1986-08-20,"д. Глазов, алл. Мелиораторов, д. 591, 631503",781,Book B,Books,5.49,7,USD,"д. Глазов, алл. Мелиораторов, д. 591, 631503",Samarkand,Uzbekistan
7007338,2024-12-15T00:00:00,Shipped,30918,Максимова Ульяна Борисовна,sidorovvalerjan@example.com,Georgia,Batumi,84426255390,1969-03-26,"г. Сергиев Посад, пр. Микрорайон, д. 302, 658995",8273,Microwave,Kitchen,25.0,5,USD,"г. Сергиев Посад, пр. Микрорайон, д. 302, 658995",Batumi,Georgia
4848737,2024-04-14T00:00:00,Delivered,1912,Блохин Моисей Юлианович,milen_03@example.net,Russia,Yekaterinburg,8 072 759 7975,1962-08-31,"д. Балтийск, ул. Сосновая, д. 512 к. 4, 400245",4337,Book B,Books,5.49,8,USD,"д. Балтийск, ул. Сосновая, д. 512 к. 4, 400245",Yekaterinburg,Russia
6515209,2024-05-18T00:00:00,Shipped,25180,Элеонора Натановна Воронцова,visheslav_1981@example.org,Belarus,Minsk,+7 959 059 3492,1989-04-28,"к. Кемерово, пр. Нижний, д. 5 к. 80, 236114",2666,Washing Machine,Home Appliance,100.0,7,USD,"к. Кемерово, пр. Нижний, д. 5 к. 80, 236114",Minsk,Belarus
7877146,2024-06-18T00:00:00,Shipped,45997,Андроник Авдеевич Вишняков,avksenti_57@example.org,Uzbekistan,Bukhara,+7 (957) 114-6183,1972-11-24,"д. Наро-Фоминск, ш. Шевченко, д. 861 стр. 831, 425761",1277,Book B,Books,5.49,5,USD,"д. Наро-Фоминск, ш. Шевченко, д. 861 стр. 831, 425761",Bukhara,Uzbekistan
8370967,2024-06-11T00:00:00,Delivered,15489,Семен Григорьевич Шубин,onufri1987@example.com,Uzbekistan,Bukhara,8 587 152 8829,1960-01-02,"г. Кедровый, пр. Льва Толстого, д. 1/4 стр. 39, 599420",7471,Washing Machine,Home Appliance,100.0,7,USD,"г. Кедровый, пр. Льва Толстого, д. 1/4 стр. 39, 599420",Bukhara,Uzbekistan
6706275,2024-06-24T00:00:00,Delivered,31880,Дьячков Ким Аксёнович,semenovferapont@example.org,Uzbekistan,Bukhara,8 (281) 001-24-69,1983-01-14,"п. Железногорск(Курск.), алл. Авиационная, д. 908 к. 503, 457963",9077,Washing Machine,Home Appliance,100.0,3,USD,"п. Железногорск(Курск.), алл. Авиационная, д. 908 к. 503, 457963",Bukhara,Uzbekistan
3315474,2024-05-28T00:00:00,Shipped,17279,Орест Владленович Смирнов,evdokim_14@example.net,Belarus,Vitebsk,+7 965 227 8154,1968-10-27,"д. Кисловодск, бул. Лесхозный, д. 2/6, 376462",9937,Washing Machine,Home Appliance,100.0,1,USD,"д. Кисловодск, бул. Лесхозный, д. 2/6, 376462",Vitebsk,Belarus
1014218,2024-12-10T00:00:00,Pending,1047,Викторин Ефимьевич Горшков,andre1998@example.org,Georgia,Tbilisi,8 (731) 915-49-65,1997-11-12,"д. Москва, МГУ, пр. Тупиковый, д. 7 к. 1/2, 923613",7682,Washing Machine,Home Appliance,100.0,6,USD,"д. Москва, МГУ, пр. Тупиковый, д. 7 к. 1/2, 923613",Tbilisi,Georgia
9661147,2024-01-21T00:00:00,Delivered,45981,Маркова Лукия Львовна,nekrasovlavrenti@example.net,Kyrgyzstan,Bishkek,8 (441) 991-97-38,1987-06-14,"с. Шахты, бул. Санаторный, д. 6 к. 383, 702440",5333,T-shirt,Clothing,8.5,2,USD,"с. Шахты, бул. Санаторный, д. 6 к. 383, 702440",Bishkek,Kyrgyzstan
6795723,2024-11-21T00:00:00,Delivered,27869,г-н Комиссаров Лазарь Харлампович,gorbachevkonstantin@example.com,Kazakhstan,Shymkent,8 929 637 85 11,1983-03-14,"п. Мичуринск, пр. Революции, д. 71 стр. 6/8, 754718",4605,Book A,Books,4.99,3,USD,"п. Мичуринск, пр. Революции, д. 71 стр. 6/8, 754718",Shymkent,Kazakhstan
6879924,2024-10-10T00:00:00,Shipped,35961,Зоя Рудольфовна Шашкова,evgraf_1981@example.com,Kyrgyzstan,Bishkek,86249064501,1996-02-18,"д. Аршан (Бурят.), ул. Матросова, д. 820 к. 5/5, 914006",297,Book B,Books,5.49,3,USD,"д. Аршан (Бурят.), ул. Матросова, д. 820 к. 5/5, 914006",Bishkek,Kyrgyzstan
8552113,2024-08-20T00:00:00,Pending,22338,Лидия Николаевна Егорова,juli22@example.org,Georgia,Rustavi,+76931470849,1978-08-02,"ст. Камышин, ул. Лесхозная, д. 7/1 к. 8/9, 116987",7219,Book A,Books,4.99,6,USD,"ст. Камышин, ул. Лесхозная, д. 7/1 к. 8/9, 116987",Rustavi,Georgia
8177761,2024-03-17T00:00:00,Delivered,30448,Ольга Ильинична Галкина,rjabovaninel@example.net,Uzbekistan,Bukhara,8 349 173 3825,1986-09-07,"п. Кыштым, пр. Щорса, д. 5 стр. 656, 581189",5516,Book A,Books,4.99,7,USD,"п. Кыштым, пр. Щорса, д. 5 стр. 656, 581189",Bukhara,Uzbekistan
7410542,2024-02-15T00:00:00,Delivered,2103,Ия Васильевна Селезнева,krilovaagata@example.net,Russia,Novosibirsk,8 (660) 467-9244,1977-03-15,"п. Пятигорск, ш. Аэродромное, д. 5/6 стр. 2, 590969",1303,T-shirt,Clothing,8.5,9,USD,"п. Пятигорск, ш. Аэродромное, д. 5/6 стр. 2, 590969",Novosibirsk,Russia
1813038,2024-10-10T00:00:00,Delivered,35042,Котова Елизавета Ниловна,igor_79@example.com,Georgia,Tbilisi,8 (717) 096-3841,1971-06-26,"д. Канск, пр. Рязанский, д. 93 к. 576, 792652",1652,Washing Machine,Home Appliance,100.0,4,USD,"д. Канск, пр. Рязанский, д. 93 к. 576, 792652",Tbilisi,Georgia
1446472,2024-09-22T00:00:00,Delivered,35278,Карп Борисович Копылов,makarovaljudmila@example.net,Russia,Novosibirsk,+7 742 485 63 83,1988-12-13,"г. Кырен, пр. Азовский, д. 6, 687156",1558,Book B,Books,5.49,1,USD,"г. Кырен, пр. Азовский, д. 6, 687156",Novosibirsk,Russia
7901092,2024-08-09T00:00:00,Shipped,8487,Беспалов Всеволод Фомич,demjan1972@example.net,Russia,Novosibirsk,+7 491 832 35 07,1989-10-03,"к. Онега, алл. Беляева, д. 9, 825844",8318,Book B,Books,5.49,9,USD,"к. Онега, алл. Беляева, д. 9, 825844",Novosibirsk,Russia
1149592,2024-01-04T00:00:00,Delivered,13340,Ефрем Теймуразович Антонов,djachkovamargarita@example.com,Uzbekistan,Bukhara,8 412 945 61 36,1999-06-08,"с. Карпинск, бул. Лазо, д. 8/2 стр. 530, 041264",2455,Microwave,Kitchen,25.0,4,USD,"с. Карпинск, бул. Лазо, д. 8/2 стр. 530, 041264",Bukhara,Uzbekistan
9415905,2024-12-19T00:00:00,Shipped,3229,Кононов Евлампий Аксёнович,vlassamolov@example.org,Uzbekistan,Andijan,+75437375981,1966-02-11,"к. Комсомольск-на-Амуре, пер. Дорожный, д. 9/2 стр. 70, 715968",2806,Microwave,Kitchen,25.0,7,USD,"к. Комсомольск-на-Амуре, пер. Дорожный, д. 9/2 стр. 70, 715968",Andijan,Uzbekistan
4716010,2024-07-02T00:00:00,Shipped,20748,Людмила Юрьевна Кудрявцева,hkrasilnikova@example.com,Belarus,Brest,8 116 230 85 31,1973-08-17,"ст. Лотошино, пр. Короленко, д. 9/6, 487092",2985,Book B,Books,5.49,9,USD,"ст. Лотошино, пр. Короленко, д. 9/6, 487092",Brest,Belarus
6881955,2024-08-21T00:00:00,Pending,47094,Кулакова Евпраксия Анатольевна,lnaumov@example.net,Belarus,Brest,85094608752,1992-08-30,"с. Самара, ш. Гончарова, д. 284 к. 23, 042179",3341,T-shirt,Clothing,8.5,7,USD,"с. Самара, ш. Гончарова, д. 284 к. 23, 042179",Brest,Belarus
5765356,2024-06-23T00:00:00,Delivered,34419,Вероника Михайловна Мельникова,isa_11@example.com,Kyrgyzstan,Osh,8 982 176 5780,1983-09-02,"п. Мостовской, бул. Крайний, д. 152 к. 9/1, 083085",9104,Book A,Books,4.99,1,USD,"п. Мостовской, бул. Крайний, д. 152 к. 9/1, 083085",Osh,Kyrgyzstan
9989914,2024-05-18T00:00:00,Delivered,42237,Макаров Кондрат Ефимьевич,kolobovvsemil@example.org,Uzbekistan,Bukhara,+77665003739,1984-03-09,"п. Ишим, наб. Весенняя, д. 55, 696266",5209,Microwave,Kitchen,25.0,4,USD,"п. Ишим, наб. Весенняя, д. 55, 696266",Bukhara,Uzbekistan
6022014,2024-02-07T00:00:00,Delivered,20525,Элеонора Станиславовна Гришина,valerija_2022@example.com,Kazakhstan,Karaganda,+76109619397,1959-10-04,"с. Лагань, бул. Овражный, д. 310 к. 1, 802308",5977,Book A,Books,4.99,9,USD,"с. Лагань, бул. Овражный, д. 310 к. 1, 802308",Karaganda,Kazakhstan
8553546,2024-10-12T00:00:00,Shipped,46212,Зимин Вацлав Аксёнович,timofeevapelageja@example.org,Kyrgyzstan,Osh,+7 887 846 3354,1976-09-05,"с. Колпашево, ш. Фадеева, д. 29 к. 101, 132475",657,Microwave,Kitchen,25.0,8,USD,"с. Колпашево, ш. Фадеева, д. 29 к. 101, 132475",Osh,Kyrgyzstan
7052860,2024-03-15T00:00:00,Shipped,7083,Дроздов Феофан Феоктистович,leonid2006@example.net,Uzbekistan,Namangan,8 (862) 323-42-77,1968-03-03,"ст. Каменномостский, ш. Л.Толстого, д. 61, 466425",5242,Book B,Books,5.49,2,USD,"ст. Каменномостский, ш. Л.Толстого, д. 61, 466425",Namangan,Uzbekistan
4592301,2024-05-15T00:00:00,Shipped,40967,Шестаков Арефий Ефимьевич,knikolaeva@example.org,Kyrgyzstan,Jalal-Abad,8 798 363 0184,1995-03-11,"клх Певек, алл. Клары Цеткин, д. 5, 176924",745,Book A,Books,4.99,5,USD,"клх Певек, алл. Клары Цеткин, д. 5, 176924",Jalal-Abad,Kyrgyzstan
9358599,2024-06-25T00:00:00,Pending,9605,Дмитриева Акулина Феликсовна,miheevrodion@example.com,Kyrgyzstan,Bishkek,+7 (352) 123-98-70,1976-03-24,"д. Армавир, алл. Ильича, д. 615 стр. 43, 394042",433,T-shirt,Clothing,8.5,8,USD,"д. Армавир, алл. Ильича, д. 615 стр. 43, 394042",Bishkek,Kyrgyzstan
9833588,2024-10-16T00:00:00,Delivered,48357,Антонина Матвеевна Муравьева,anatoli_1979@example.com,Russia,Nizhny Novgorod,+7 (146) 735-91-39,1976-10-07,"ст. Дмитров, пр. Карла Либкнехта, д. 61 к. 4/1, 587492",6472,T-shirt,Clothing,8.5,6,USD,"ст. Дмитров, пр. Карла Либкнехта, д. 61 к. 4/1, 587492",Nizhny Novgorod,Russia
